customer_id,customer_name,gender,age,city,account_type,account_status,bank_pk
2458,Richard Smith,Female,52,Chennai,Savings,Dormant,4-Axis-133-Da
2459,Richard Alvarez,Other,61,Hyderabad,NRI,Dormant,5-Axis-125-Am
2460,Jacqueline Davis,Other,68,Bangalore,Joint,Dormant,1-Axis-132-Jo
2461,Brandon Montgomery,Female,36,Delhi,Savings,Active,4-Axis-141-Ho
2462,Yolanda Garrett,Female,21,Chennai,Joint,Active,3-Axis-193-Ne
2463,Matthew Miles,Male,50,Delhi,NRI,Dormant,1-Axis-164-Fo
2464,Beth Hall,Male,19,Mumbai,Joint,Dormant,3-Axis-107-Po
2465,Dr. Nicole Trujillo,Female,30,Bangalore,Joint,Dormant,3-Axis-164-Fo
2466,Corey Norris,Other,62,Chennai,Joint,Dormant,2-Axis-109-Sa
2467,Chad Roach,Other,47,Delhi,Joint,Closed,5-Axis-131-Br
2468,Mr. Edward Terry,Other,51,Kolkata,Savings,Closed,2-Axis-150-La
2469,Cody Bailey,Other,47,Chennai,Savings,Closed,5-Axis-156-Ea
2470,Denise Guerra,Male,68,Mumbai,Savings,Dormant,2-Axis-139-Ke
2471,Kristen Jones,Female,41,Kolkata,Savings,Active,1-Axis-165-So
2472,Edward Baker,Other,65,Delhi,Savings,Closed,3-Axis-130-Ro
2473,Aaron Little,Male,61,Delhi,Savings,Dormant,1-Axis-162-Mo
2474,Cody Smith,Other,50,Bangalore,Joint,Closed,5-Axis-167-Da
2475,Patty Allen,Female,58,Bangalore,Savings,Dormant,3-Axis-155-Al
2476,Mary Ryan,Male,66,Delhi,NRI,Dormant,3-Axis-111-Me
2477,Joseph Jimenez,Female,27,Kolkata,Savings,Active,5-Axis-130-Ro
2478,Lisa Morris,Female,35,Bangalore,NRI,Active,1-Axis-122-Te
2479,Ashley Mills,Male,36,Delhi,Current,Dormant,3-Axis-132-Jo
2480,Russell Anderson,Male,24,Kolkata,Savings,Closed,1-Axis-107-Po
2481,Christina Washington,Male,36,Hyderabad,NRI,Dormant,1-Axis-161-We
2482,Kenneth Huff,Male,41,Chennai,Savings,Active,1-Axis-179-Po
2483,Kelly Miles,Male,32,Hyderabad,Savings,Closed,3-Axis-114-La
2484,Jacob Obrien,Male,58,Hyderabad,Current,Closed,4-Axis-140-St
2485,Timothy Clark,Male,59,Chennai,NRI,Dormant,2-Axis-151-Ja
2486,Steve Miller PhD,Other,40,Delhi,Savings,Dormant,5-Axis-125-Am
2487,Justin Hurley,Female,69,Delhi,Joint,Dormant,1-Axis-177-Ta
2488,Jacob Erickson,Male,69,Bangalore,NRI,Active,3-Axis-111-Me
2489,Deborah Williams,Other,21,Mumbai,NRI,Active,5-Axis-126-So
2490,Eric Blackburn,Other,55,Delhi,NRI,Closed,4-Axis-194-Po
2491,Anne Hardy,Other,21,Chennai,Savings,Dormant,4-Axis-167-Da
2492,Chelsey Fox,Female,22,Mumbai,NRI,Dormant,3-Axis-129-Tr
2493,Mario White,Male,58,Chennai,Current,Dormant,1-Axis-103-La
2494,Jennifer Garcia,Other,61,Chennai,Joint,Dormant,4-Axis-153-Da
2495,Heather Ellis,Female,40,Chennai,Joint,Active,4-Axis-194-Po
2496,Sonya Jackson,Female,57,Mumbai,Savings,Active,4-Axis-133-Da
2497,James Morgan,Female,54,Hyderabad,Joint,Dormant,3-Axis-167-Da
2498,Zachary Ramos,Other,28,Kolkata,Savings,Dormant,5-Axis-183-La
2499,Ethan Frey,Male,28,Chennai,Savings,Closed,2-Axis-155-Al
2500,Jacob Duran,Other,30,Bangalore,Savings,Dormant,3-Axis-117-Ke
2501,Nicholas Franklin,Other,31,Delhi,Joint,Closed,1-Axis-146-Br
2502,Cindy Cannon,Male,25,Kolkata,Joint,Dormant,3-Axis-171-Ne
2503,Dawn Nixon,Male,42,Delhi,Current,Dormant,3-Axis-159-Ag
2504,James Barber,Male,35,Delhi,NRI,Active,2-Axis-158-Ea
2505,Ms. Kelly Holder,Female,68,Mumbai,Current,Active,2-Axis-101-Ki
2506,Eric Walker,Male,61,Bangalore,NRI,Closed,2-Axis-172-La
2507,Alison Short,Other,61,Bangalore,Savings,Closed,5-Axis-115-We
2508,Desiree Spencer,Male,35,Kolkata,Current,Closed,3-Axis-185-Po
2509,Tammy Moore,Other,27,Bangalore,NRI,Dormant,1-Axis-157-Mi
2510,Henry Taylor,Female,24,Bangalore,NRI,Active,2-Axis-111-Me
2511,Kevin Hall,Other,67,Bangalore,NRI,Active,2-Axis-104-Or
2512,Anna Ross,Other,61,Kolkata,Current,Closed,3-Axis-138-La
2513,Morgan Cummings,Male,31,Hyderabad,Savings,Active,1-Axis-114-La
2514,Carrie Petersen,Male,32,Bangalore,Savings,Closed,2-Axis-171-Ne
2515,Laura Velez,Other,33,Bangalore,Current,Closed,3-Axis-187-Ma
2516,Elizabeth Cross,Male,19,Mumbai,Savings,Dormant,4-Axis-118-We
2517,Angela Brown,Female,47,Mumbai,Joint,Closed,5-Axis-181-We
2518,Hannah Montoya,Female,47,Bangalore,Savings,Closed,3-Axis-184-Po
2519,Sean Kane,Male,35,Hyderabad,Current,Dormant,2-Axis-148-No
2520,Matthew Guzman,Female,48,Bangalore,NRI,Active,1-Axis-138-La
2521,Richard Reyes,Male,61,Bangalore,Joint,Closed,4-Axis-177-Ta
2522,Andrew Fernandez,Other,65,Bangalore,Joint,Closed,1-Axis-114-La
2523,Jonathan Walker,Other,30,Chennai,Savings,Closed,1-Axis-154-Mi
2524,Nicholas Long,Female,37,Hyderabad,Savings,Active,1-Axis-166-Ma
2525,Kurt Wagner,Male,66,Delhi,NRI,Dormant,3-Axis-155-Al
2526,Dylan Foster,Male,67,Bangalore,NRI,Dormant,3-Axis-144-Ea
2527,Bradley Duncan,Female,52,Delhi,Current,Dormant,5-Axis-174-We
2528,James Miller,Other,40,Hyderabad,Joint,Dormant,4-Axis-156-Ea
2529,Patricia Anderson,Female,59,Bangalore,Joint,Closed,1-Axis-166-Ma
2530,Justin Freeman,Other,50,Delhi,Current,Dormant,2-Axis-193-Ne
2531,Christina Gilbert,Male,55,Kolkata,Current,Closed,1-Axis-105-So
2532,Danielle Jones,Other,52,Delhi,Joint,Active,4-Axis-169-No
2533,Erica Glass,Female,68,Hyderabad,NRI,Closed,1-Axis-130-Ro
2534,Michael Henderson,Male,53,Bangalore,NRI,Active,3-Axis-121-Al
2535,Frank Wheeler,Female,37,Chennai,Current,Active,3-Axis-184-Po
2536,Eric Huerta,Female,20,Hyderabad,Joint,Dormant,4-Axis-137-No
2537,Wanda Ramos,Other,25,Chennai,Joint,Dormant,5-Axis-157-Mi
2538,Andrew Meyers,Female,57,Bangalore,Current,Active,1-Axis-169-No
2539,James Todd,Other,49,Delhi,NRI,Closed,4-Axis-128-No
2540,Ashley Brown,Male,46,Kolkata,Joint,Dormant,2-Axis-155-Al
2541,Tammy Melton,Other,24,Kolkata,Current,Closed,2-Axis-110-So
2542,Alexis Benson,Male,19,Hyderabad,NRI,Closed,5-Axis-147-Ea
2543,Jerry Johnson,Other,38,Hyderabad,Current,Closed,3-Axis-185-Po
2544,Joshua Harris,Female,23,Hyderabad,Current,Dormant,4-Axis-159-Ag
2545,Deanna Webb,Other,45,Mumbai,NRI,Active,1-Axis-150-La
2546,Brenda Hale,Other,65,Kolkata,Current,Active,4-Axis-138-La
2547,Kevin Alvarado,Male,59,Kolkata,Savings,Active,5-Axis-105-So
2548,Christopher Campbell,Female,53,Bangalore,Current,Active,4-Axis-129-Tr
2549,Lisa Brown,Other,49,Mumbai,Savings,Closed,5-Axis-188-Ea
2550,Alejandra Price,Female,62,Hyderabad,Savings,Dormant,5-Axis-199-No
2551,Samuel Keller,Other,59,Hyderabad,Current,Active,5-Axis-100-Ea
2552,Alicia Dillon,Other,63,Chennai,Joint,Closed,4-Axis-185-Po
2553,Crystal James,Female,26,Mumbai,Savings,Closed,2-Axis-108-Ea
2554,Ariana Stewart,Other,28,Delhi,Joint,Dormant,1-Axis-144-Ea
2555,Kim Lopez,Female,40,Kolkata,Joint,Closed,5-Axis-107-Po
2556,Judith House,Other,67,Bangalore,Savings,Closed,3-Axis-133-Da
2557,David Moreno,Male,28,Delhi,Joint,Active,5-Axis-179-Po
2558,James Moore,Female,66,Delhi,NRI,Dormant,4-Axis-182-An
2559,Harold Garrett,Other,19,Bangalore,Savings,Dormant,5-Axis-107-Po
2560,William Mason,Other,20,Hyderabad,Joint,Closed,3-Axis-111-Me
2561,Lori Johns,Male,28,Kolkata,NRI,Active,2-Axis-142-Br
2562,Robin Johnson,Female,67,Chennai,Current,Dormant,4-Axis-155-Al
2563,Diana Hernandez,Other,52,Hyderabad,Savings,Active,4-Axis-130-Ro
2564,Mary Miller,Male,32,Hyderabad,Current,Active,4-Axis-141-Ho
2565,Tyler Salazar,Other,60,Mumbai,NRI,Closed,3-Axis-132-Jo
2566,Crystal Allen,Female,28,Delhi,Joint,Dormant,4-Axis-118-We
2567,Wesley Browning,Other,48,Delhi,NRI,Closed,2-Axis-190-Tu
2568,Joshua Clark,Other,45,Kolkata,Current,Active,1-Axis-187-Ma
2569,Joshua Mcbride,Other,45,Delhi,NRI,Closed,1-Axis-191-So
2570,Ellen Thornton,Other,49,Chennai,Savings,Active,5-Axis-154-Mi
2571,Brandy Forbes,Male,42,Chennai,Current,Active,1-Axis-103-La
2572,Brianna Fitzpatrick,Male,37,Chennai,NRI,Closed,3-Axis-111-Me
2573,Emily Grant,Female,45,Bangalore,Current,Active,1-Axis-186-Ea
2574,Bailey Stewart,Male,42,Kolkata,NRI,Dormant,3-Axis-183-La
2575,Monica Cannon,Male,28,Chennai,Current,Dormant,3-Axis-127-We
2576,Jennifer Jenkins,Female,36,Mumbai,Current,Active,5-Axis-157-Mi
2577,Timothy Shannon,Male,45,Mumbai,NRI,Active,1-Axis-147-Ea
2578,Denise Maxwell,Male,18,Hyderabad,NRI,Active,5-Axis-100-Ea
2579,Cody Farmer,Female,22,Hyderabad,NRI,Active,4-Axis-174-We
2580,Debra Bradley,Female,27,Kolkata,NRI,Closed,2-Axis-143-Ha
2581,David Mcdaniel,Female,59,Hyderabad,Current,Active,1-Axis-162-Mo
2582,Michael Woods,Other,63,Hyderabad,Joint,Closed,4-Axis-194-Po
2583,Lisa Joseph,Other,51,Mumbai,Savings,Closed,4-Axis-137-No
2584,Samuel Henry,Female,53,Hyderabad,Savings,Dormant,5-Axis-108-Ea
2585,Corey Johnson,Female,19,Mumbai,Savings,Active,5-Axis-105-So
2586,Alexis Nelson,Female,35,Chennai,Joint,Active,2-Axis-169-No
2587,Patrick Mcneil,Other,30,Chennai,Current,Closed,2-Axis-151-Ja
2588,Andrea Ho,Other,68,Kolkata,Joint,Dormant,2-Axis-166-Ma
2589,Dr. Katherine Nguyen,Male,22,Bangalore,NRI,Closed,2-Axis-195-Po
2590,David Sullivan,Male,37,Hyderabad,Savings,Dormant,5-Axis-198-Mc
2591,Nicolas James,Female,19,Chennai,Current,Active,3-Axis-115-We
2592,Logan Newton,Other,28,Chennai,NRI,Active,5-Axis-101-Ki
2593,Kelly Liu,Other,47,Kolkata,Joint,Dormant,3-Axis-135-Ea
2594,Kelly Hayes,Other,49,Delhi,NRI,Closed,5-Axis-170-Ea
2595,Amanda Forbes,Female,49,Delhi,NRI,Dormant,5-Axis-134-No
2596,Jennifer Moss,Male,67,Kolkata,Current,Active,2-Axis-129-Tr
2597,Kelli Mccoy,Female,55,Mumbai,NRI,Dormant,3-Axis-144-Ea
2598,Eddie Sanders,Male,45,Bangalore,NRI,Closed,4-Axis-145-Mi
2599,Ronald Murray,Male,27,Kolkata,Savings,Closed,4-Axis-192-Ca
2600,Louis Brown,Female,39,Delhi,NRI,Dormant,4-Axis-164-Fo
2601,Brenda Gallegos,Male,34,Bangalore,NRI,Dormant,2-Axis-100-Ea
2602,Nathan Wilson,Male,39,Chennai,Current,Dormant,4-Axis-156-Ea
2603,Teresa Horton,Other,60,Kolkata,Joint,Closed,5-Axis-170-Ea
2604,Jason Hayes,Male,36,Mumbai,Current,Active,2-Axis-166-Ma
2605,Kevin Marquez,Female,34,Bangalore,Current,Active,4-Axis-199-No
2606,Jesse Wright,Female,41,Delhi,Joint,Dormant,2-Axis-130-Ro
2607,Susan Hogan,Male,53,Chennai,Joint,Closed,5-Axis-124-Ma
2608,Becky Wilson,Other,49,Kolkata,Savings,Closed,2-Axis-146-Br
2609,Jack Mills,Other,63,Hyderabad,Joint,Dormant,4-Axis-155-Al
2610,Richard Hunt,Male,69,Chennai,Joint,Closed,2-Axis-187-Ma
2611,Jamie James,Male,53,Delhi,Current,Active,1-Axis-100-Ea
2612,Susan Cunningham,Female,45,Kolkata,Savings,Dormant,4-Axis-194-Po
2613,Brittany Melton,Male,31,Delhi,Joint,Dormant,5-Axis-136-Me
2614,Michael Barnes,Other,53,Hyderabad,Savings,Dormant,3-Axis-174-We
2615,Randy Griffin,Male,23,Chennai,Joint,Dormant,2-Axis-166-Ma
2616,Autumn Anderson,Female,26,Bangalore,Savings,Dormant,2-Axis-111-Me
2617,Marcus King,Female,38,Bangalore,Joint,Active,4-Axis-119-La
2618,Scott Stephens,Female,29,Chennai,Current,Closed,4-Axis-129-Tr
2619,Stephen Young,Female,47,Bangalore,Savings,Closed,1-Axis-173-Ne
2620,Karen Ortiz,Female,48,Kolkata,Current,Dormant,5-Axis-163-Sh
2621,Kyle Sanchez,Male,57,Chennai,NRI,Closed,2-Axis-178-Po
2622,Lisa Grant,Male,21,Chennai,Joint,Active,2-Axis-184-Po
2623,Amber Hernandez,Male,48,Delhi,Joint,Active,3-Axis-163-Sh
2624,Amanda Nash,Male,44,Mumbai,Current,Dormant,2-Axis-117-Ke
2625,Sara Evans,Female,42,Delhi,Savings,Dormant,2-Axis-131-Br
2626,Amber Butler,Other,22,Bangalore,NRI,Active,1-Axis-118-We
2627,Michael Carr,Male,23,Mumbai,Joint,Active,3-Axis-193-Ne
2628,Linda Cobb,Other,22,Chennai,Savings,Closed,2-Axis-132-Jo
2629,Jesse Riley,Male,68,Bangalore,Joint,Closed,2-Axis-161-We
2630,Anna Evans,Male,44,Hyderabad,Joint,Active,5-Axis-121-Al
2631,James Jones,Other,25,Bangalore,NRI,Active,2-Axis-128-No
2632,Joshua Carter,Female,26,Mumbai,NRI,Active,1-Axis-187-Ma
2633,Michael Hill,Male,32,Mumbai,Savings,Closed,2-Axis-103-La
2634,Kelly Dominguez,Male,53,Chennai,Current,Active,2-Axis-149-Po
2635,Ashley Blair,Male,58,Kolkata,NRI,Dormant,4-Axis-175-Ne
2636,Victoria Webb,Other,24,Hyderabad,Savings,Active,2-Axis-199-No
2637,Taylor Andersen,Female,49,Chennai,Joint,Dormant,3-Axis-103-La
2638,Lee Stewart,Other,25,Hyderabad,Joint,Active,4-Axis-104-Or
2639,Whitney Gomez,Other,64,Hyderabad,Savings,Dormant,3-Axis-182-An
2640,Justin Stone,Female,68,Chennai,Savings,Closed,3-Axis-138-La
2641,Katherine White,Other,32,Bangalore,Joint,Dormant,1-Axis-156-Ea
2642,Michelle Krause,Female,54,Delhi,NRI,Active,2-Axis-130-Ro
2643,Alexander Garrett,Male,36,Hyderabad,Savings,Dormant,3-Axis-106-Wi
2644,Ryan Marsh,Female,56,Mumbai,NRI,Closed,2-Axis-111-Me
2645,Mrs. Felicia Castro DDS,Male,23,Chennai,Savings,Closed,2-Axis-109-Sa
2646,Curtis Campbell,Other,36,Kolkata,Savings,Closed,1-Axis-128-No
2647,Elizabeth Hunter,Other,45,Bangalore,NRI,Active,1-Axis-184-Po
2648,Aaron Jennings,Male,34,Hyderabad,Current,Dormant,3-Axis-112-Sm
2649,Nathaniel Gilbert,Other,59,Kolkata,Current,Dormant,3-Axis-186-Ea
2650,Christopher Rivera,Female,36,Bangalore,Savings,Dormant,4-Axis-169-No
2651,Michael Hendricks,Male,48,Chennai,Joint,Closed,2-Axis-130-Ro
2652,Maria Olson,Other,28,Kolkata,Joint,Dormant,2-Axis-108-Ea
2653,Stephanie Herrera,Male,32,Mumbai,Savings,Closed,1-Axis-150-La
2654,Richard Gutierrez,Female,27,Hyderabad,Savings,Active,1-Axis-187-Ma
2655,Sandy Evans,Female,60,Hyderabad,Current,Dormant,3-Axis-115-We
2656,Emily Herrera,Other,40,Kolkata,NRI,Dormant,4-Axis-158-Ea
2657,Michael Marsh,Female,20,Bangalore,NRI,Closed,4-Axis-157-Mi
2658,Heather Montes,Male,20,Chennai,Savings,Closed,1-Axis-110-So
2659,Andre Terrell,Female,35,Delhi,Current,Active,1-Axis-135-Ea
2660,Sarah Duncan,Male,42,Hyderabad,Current,Active,4-Axis-100-Ea
2661,Kurt Hancock,Male,60,Mumbai,NRI,Dormant,4-Axis-120-Ea
2662,Michele Edwards,Female,37,Hyderabad,NRI,Active,3-Axis-143-Ha
2663,Jason Crawford,Other,46,Hyderabad,Savings,Dormant,4-Axis-199-No
2664,Jesse Sampson,Female,39,Delhi,NRI,Closed,2-Axis-136-Me
2665,Eric Rodriguez,Male,67,Delhi,Joint,Active,4-Axis-105-So
2666,Paula Gentry,Male,32,Chennai,Current,Dormant,5-Axis-113-Ne
2667,Alexander Webb,Female,56,Hyderabad,Savings,Closed,4-Axis-192-Ca
2668,Cheryl Mclean,Other,27,Hyderabad,Savings,Closed,1-Axis-100-Ea
2669,Kelly Rowe,Other,38,Bangalore,Joint,Closed,1-Axis-107-Po
2670,Shane Short,Male,69,Bangalore,Current,Active,5-Axis-143-Ha
2671,Megan Anderson,Male,46,Kolkata,Current,Dormant,2-Axis-182-An
2672,Julia Reeves,Other,49,Kolkata,NRI,Active,4-Axis-186-Ea
2673,April Randolph,Female,27,Mumbai,Savings,Dormant,4-Axis-174-We
2674,Linda Miller,Male,30,Mumbai,NRI,Active,5-Axis-126-So
2675,Angel Meyer,Male,64,Bangalore,Current,Active,3-Axis-135-Ea
2676,Emily Lane,Other,40,Kolkata,Current,Closed,3-Axis-141-Ho
2677,Steven Flores,Female,67,Mumbai,Savings,Dormant,2-Axis-119-La
2678,Donald Flores,Other,40,Hyderabad,Current,Dormant,4-Axis-107-Po
2679,Bruce Hernandez,Female,48,Kolkata,NRI,Dormant,4-Axis-145-Mi
2680,Adrian Dean,Female,21,Delhi,Joint,Dormant,4-Axis-199-No
2681,Christine Bell,Female,69,Kolkata,Current,Active,1-Axis-151-Ja
2682,Charles Bush,Male,66,Hyderabad,NRI,Dormant,3-Axis-125-Am
2683,David Jones,Other,20,Bangalore,NRI,Closed,5-Axis-134-No
2684,Gina Wallace,Other,38,Chennai,Joint,Active,1-Axis-159-Ag
2685,John Lowe,Female,19,Chennai,NRI,Closed,1-Axis-102-Jo
2686,Anthony Simmons,Male,21,Bangalore,Joint,Active,3-Axis-103-La
2687,Kyle Watkins,Male,18,Hyderabad,NRI,Active,4-Axis-192-Ca
2688,Melissa Jensen,Other,32,Mumbai,Current,Dormant,2-Axis-161-We
2689,Robert Marquez,Male,50,Kolkata,Current,Active,5-Axis-163-Sh
2690,Kim Beltran,Male,23,Kolkata,Joint,Dormant,3-Axis-149-Po
2691,Julie Anderson,Female,24,Mumbai,Joint,Dormant,2-Axis-191-So
2692,Tamara Mcdonald,Male,36,Chennai,Savings,Closed,3-Axis-118-We
2693,Michael Mckinney,Female,61,Bangalore,Savings,Active,3-Axis-142-Br
2694,David Walker,Other,18,Bangalore,Joint,Closed,3-Axis-191-So
2695,Lisa Durham,Male,56,Delhi,NRI,Dormant,3-Axis-181-We
2696,Michael Ortega,Other,36,Chennai,NRI,Active,4-Axis-113-Ne
2697,Sonya Chavez,Other,62,Bangalore,NRI,Closed,1-Axis-113-Ne
2698,John Bell,Male,43,Delhi,Savings,Closed,3-Axis-153-Da
2699,Christopher Tate,Male,61,Mumbai,Current,Dormant,2-Axis-128-No
2700,Bethany Garcia,Other,29,Chennai,Joint,Closed,2-Axis-102-Jo
2701,Rebecca Nguyen,Male,39,Chennai,Savings,Closed,2-Axis-197-Po
2702,Rebecca Patel,Female,30,Bangalore,NRI,Dormant,1-Axis-172-La
2703,Jason Oliver,Female,45,Bangalore,Savings,Closed,1-Axis-104-Or
2704,Valerie Reyes,Male,31,Hyderabad,NRI,Dormant,2-Axis-192-Ca
2705,Robert Garza,Other,39,Mumbai,Joint,Dormant,4-Axis-104-Or
2706,Jessica Cobb,Male,47,Mumbai,Current,Dormant,1-Axis-144-Ea
2707,Cynthia Bates,Male,61,Kolkata,Current,Closed,1-Axis-163-Sh
2708,Timothy Andrews,Other,37,Delhi,Current,Dormant,4-Axis-163-Sh
2709,Mr. Joel Peters,Other,61,Delhi,NRI,Dormant,3-Axis-142-Br
2710,Casey Blanchard,Female,44,Hyderabad,Current,Closed,1-Axis-142-Br
2711,Brian Cervantes,Other,55,Kolkata,Current,Active,2-Axis-150-La
2712,Jamie Snyder,Female,59,Mumbai,Joint,Active,2-Axis-112-Sm
2713,Ann Montoya,Other,69,Delhi,Savings,Closed,4-Axis-189-Ne
2714,Stephanie Fields,Male,58,Mumbai,Savings,Closed,2-Axis-172-La
2715,Charles Hernandez,Female,51,Mumbai,Savings,Closed,5-Axis-167-Da
2716,Jean Lane,Female,56,Kolkata,Current,Dormant,2-Axis-194-Po
2717,Michael Stewart,Female,58,Delhi,Savings,Dormant,4-Axis-168-Ve
2718,Susan Torres,Male,61,Bangalore,Joint,Dormant,4-Axis-106-Wi
2719,Jessica Haas,Male,54,Bangalore,Current,Closed,4-Axis-191-So
2720,Brandon Smith,Male,18,Kolkata,Current,Closed,5-Axis-177-Ta
2721,Mrs. Bethany Phillips,Male,32,Delhi,NRI,Active,1-Axis-187-Ma
2722,Joshua Brown,Male,49,Hyderabad,Savings,Active,3-Axis-141-Ho
2723,Samantha Howard,Female,25,Chennai,Joint,Dormant,2-Axis-104-Or
2724,Sharon Young,Male,50,Kolkata,Current,Closed,1-Axis-146-Br
2725,Jennifer Flores,Female,35,Mumbai,Savings,Active,4-Axis-147-Ea
2726,James Gardner,Male,62,Kolkata,Current,Closed,1-Axis-197-Po
2727,Karen Lopez,Other,46,Chennai,Savings,Closed,1-Axis-191-So
2728,Tim Larsen,Female,49,Kolkata,NRI,Closed,5-Axis-146-Br
2729,Zachary Santiago,Other,50,Delhi,Joint,Dormant,4-Axis-107-Po
2730,Benjamin Smith,Female,22,Mumbai,Savings,Closed,4-Axis-120-Ea
2731,Katelyn Kim,Other,35,Chennai,Savings,Dormant,2-Axis-187-Ma
2732,Angela May MD,Male,65,Bangalore,Current,Closed,2-Axis-123-Th
2733,Richard Munoz,Male,27,Hyderabad,Joint,Dormant,2-Axis-112-Sm
2734,Christopher Hicks,Male,53,Kolkata,Savings,Closed,2-Axis-114-La
2735,Joanna Kelly,Female,50,Kolkata,Savings,Closed,1-Axis-188-Ea
2736,Larry Lane,Other,40,Chennai,Joint,Active,1-Axis-152-Br
2737,Cynthia Shaw,Male,57,Hyderabad,NRI,Closed,2-Axis-191-So
2738,Joshua Richardson,Other,22,Kolkata,NRI,Dormant,2-Axis-171-Ne
2739,Laura Bush,Other,51,Bangalore,Savings,Closed,2-Axis-130-Ro
2740,John Vaughn,Male,41,Chennai,Current,Dormant,3-Axis-170-Ea
2741,Nicholas Terrell,Male,34,Delhi,NRI,Closed,2-Axis-150-La
2742,Dr. Julie Miller,Other,48,Mumbai,Joint,Active,3-Axis-146-Br
2743,Ann Kennedy,Male,24,Bangalore,Current,Closed,2-Axis-138-La
2744,Toni Miller,Male,34,Hyderabad,Joint,Closed,4-Axis-180-Ni
2745,Rebecca Edwards,Male,45,Hyderabad,Current,Dormant,5-Axis-156-Ea
2746,Greg Osborne,Female,55,Bangalore,Current,Closed,1-Axis-149-Po
2747,Jose Harrison,Other,39,Delhi,Current,Active,4-Axis-156-Ea
2748,Jennifer Yu,Other,32,Kolkata,Current,Active,5-Axis-134-No
2749,Donna Johnson,Female,54,Delhi,Current,Active,3-Axis-185-Po
2750,Nicole Acosta,Other,32,Kolkata,Savings,Dormant,1-Axis-106-Wi
2751,Amy Kennedy,Male,67,Kolkata,Savings,Closed,3-Axis-152-Br
2752,Anthony Mooney,Other,67,Hyderabad,NRI,Dormant,3-Axis-109-Sa
2753,Lori Mitchell,Male,42,Kolkata,NRI,Active,1-Axis-191-So
2754,Jonathan York,Female,38,Bangalore,Joint,Dormant,5-Axis-138-La
2755,Casey Campbell,Male,55,Kolkata,Savings,Active,1-Axis-157-Mi
2756,Alexis Rodriguez,Other,19,Bangalore,Savings,Closed,2-Axis-192-Ca
2757,Kevin Hernandez,Other,44,Mumbai,Current,Dormant,3-Axis-134-No
2758,Robert Green,Other,66,Hyderabad,Current,Closed,2-Axis-158-Ea
2759,Kari Lloyd,Female,49,Delhi,Current,Closed,1-Axis-121-Al
2760,Grace Miller,Female,38,Chennai,NRI,Closed,1-Axis-108-Ea
2761,Timothy Moore,Other,21,Delhi,Current,Closed,5-Axis-199-No
2762,Wyatt Townsend II,Male,61,Delhi,Savings,Closed,3-Axis-107-Po
2763,Mark Clark,Female,36,Chennai,Current,Dormant,4-Axis-193-Ne
2764,Haley May,Other,19,Hyderabad,Savings,Active,1-Axis-193-Ne
2765,Audrey Jackson,Other,43,Kolkata,Savings,Active,4-Axis-157-Mi
2766,Eric Reese,Female,51,Mumbai,Joint,Active,3-Axis-194-Po
2767,Kim James,Female,31,Delhi,Joint,Active,2-Axis-121-Al
2768,Karen Thomas,Female,32,Kolkata,Savings,Dormant,3-Axis-194-Po
2769,Alexandra Ho,Male,37,Delhi,Savings,Closed,5-Axis-139-Ke
2770,Michael Nixon,Male,51,Hyderabad,Current,Active,4-Axis-127-We
2771,Amanda Hardin,Other,53,Hyderabad,Current,Active,4-Axis-145-Mi
2772,Tina Reynolds,Female,36,Bangalore,Joint,Closed,2-Axis-168-Ve
2773,Shannon Rogers,Male,26,Hyderabad,Current,Closed,2-Axis-180-Ni
2774,Brett Pena,Female,24,Hyderabad,Savings,Active,1-Axis-151-Ja
2775,Raymond Curry,Other,47,Delhi,Savings,Closed,3-Axis-110-So
2776,Leah Lee,Male,30,Mumbai,NRI,Closed,5-Axis-121-Al
2777,Michael White,Male,44,Delhi,Savings,Closed,1-Axis-146-Br
2778,Megan Decker,Male,61,Kolkata,Savings,Dormant,3-Axis-188-Ea
2779,Brent Garcia,Other,52,Hyderabad,Joint,Dormant,2-Axis-112-Sm
2780,Daniel Campbell,Female,30,Bangalore,NRI,Active,5-Axis-199-No
2781,Alexander Davis,Male,32,Mumbai,NRI,Active,2-Axis-144-Ea
2782,Mary Houston,Other,63,Bangalore,Current,Dormant,2-Axis-174-We
2783,Margaret Erickson,Female,26,Chennai,Current,Active,4-Axis-168-Ve
2784,Scott Anderson,Other,62,Bangalore,Current,Closed,3-Axis-177-Ta
2785,Stephanie Knight,Female,40,Bangalore,NRI,Active,1-Axis-121-Al
2786,Stephanie Dominguez,Other,53,Kolkata,Savings,Closed,4-Axis-166-Ma
2787,John Mayer,Female,57,Hyderabad,Current,Active,3-Axis-134-No
2788,Tammy Hill,Male,20,Kolkata,Joint,Active,3-Axis-131-Br
2789,Steven Carrillo,Female,51,Hyderabad,Savings,Active,3-Axis-137-No
2790,Christopher Jones,Other,36,Kolkata,Joint,Closed,5-Axis-157-Mi
2791,Janet Cook,Other,45,Hyderabad,NRI,Active,4-Axis-139-Ke
2792,Tyler Baker,Female,40,Hyderabad,Savings,Dormant,1-Axis-187-Ma
2793,John Mcfarland,Male,57,Hyderabad,NRI,Active,4-Axis-191-So
2794,Cassandra Vasquez,Male,66,Bangalore,Savings,Dormant,2-Axis-120-Ea
2795,Randy Robinson,Female,62,Chennai,Current,Closed,3-Axis-148-No
2796,Susan Baldwin,Female,24,Hyderabad,Current,Closed,2-Axis-196-Za
